#Version: 1.0
#Fields: date time x-edge-location sc-bytes c-ip cs-method cs(Host) cs-uri-stem sc-status cs(Referer) cs(User-Agent) cs-uri-query cs(Cookie) x-edge-result-type x-edge-request-id x-host-header cs-protocol cs-bytes time-taken x-forwarded-for ssl-protocol ssl-cipher x-edge-response-result-type cs-protocol-version fle-status fle-encrypted-fields c-port time-to-first-byte x-edge-detailed-result-type sc-content-type sc-content-len sc-range-start sc-range-end
2025-05-09	06:44:58	NGO250-W1	32369	133.149.87.83	GET	d3nd4hk34k8mv5.cloudfront.net	/wjt5nw5ui4n61pjfcudaoiv1w/all/dash/avc_dash_global-eng_257_128000=128000-83845108368000.dash	200	-	Mozilla/5.0%20(Linux;%20Android%209;%20AFTKA%20Build/PS7690.4716N;%20wv)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Version/4.0%20Chrome/130.0.6723.170%20Mobile%20Safari/537.36%20DAZN_HTML_FIRETV	-	-	Hit	8CP_N6kmEsTYGvLoKZBHzWS_wwFo_Mf77q10WOiQfKPWeJKAp8cSUg==	dca-ac-live.cdn.indazn.com	https	782	0.001	0.0.0.234	TLSv1.2	ECDHE-RSA-AES128-GCM-SHA256	Hit	HTTP/1.1	-	-	52940	0.001	Hit	video/mp4	31437	-	-
2025-05-09	06:45:02	NGO250-W1	32507	133.149.87.83	GET	d3nd4hk34k8mv5.cloudfront.net	/wjt5nw5ui4n61pjfcudaoiv1w/all/dash/avc_dash_global-eng_257_128000=128000-83845108460160.dash	200	-	Mozilla/5.0%20(Linux;%20Android%209;%20AFTKA%20Build/PS7690.4716N;%20wv)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Version/4.0%20Chrome/130.0.6723.170%20Mobile%20Safari/537.36%20DAZN_HTML_FIRETV	-	-	Hit	6KlI9sbJDuNUdNxcwcc_7LNwzo9jBCH4LQ3SKCj3exYMgnAulfO9CQ==	dca-ac-live.cdn.indazn.com	https	782	0.001	0.0.0.234	TLSv1.2	ECDHE-RSA-AES128-GCM-SHA256	Hit	HTTP/1.1	-	-	52940	0.001	Hit	video/mp4	31568	-	-
2025-05-09	06:45:02	NGO250-W1	32296	133.149.87.83	GET	d3nd4hk34k8mv5.cloudfront.net	/wjt5nw5ui4n61pjfcudaoiv1w/all/dash/avc_dash_global-eng_257_128000=128000-83845108552320.dash	200	-	Mozilla/5.0%20(Linux;%20Android%209;%20AFTKA%20Build/PS7690.4716N;%20wv)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Version/4.0%20Chrome/130.0.6723.170%20Mobile%20Safari/537.36%20DAZN_HTML_FIRETV	-	-	Hit	ZMBVoLngx6fBxLH68P15ICbpo2_f6gHjSRqNgOO7n0gJCUUWxicwbQ==	dca-ac-live.cdn.indazn.com	https	782	0.001	0.0.0.234	TLSv1.2	ECDHE-RSA-AES128-GCM-SHA256	Hit	HTTP/1.1	-	-	52940	0.001	Hit	video/mp4	31357	-	-
